sourceX,sourceY,sourceZ,sourceAz,sourceEl,tdoaX,tdoaY,tdoaZ,tdoa_error_cm,tdoaAz,tdoaEl
-5,-4.5,4.5,-139.398705354996,33.055731150854,-3.07817140152773,-2.76679549650685,2.76679514901741,311.471059142007,-140.26237093027,32.5896791415431
-5,-4.5,5,-139.398705354996,35.8707491767088,-3.64051169897153,-3.28072503425296,3.64029861639246,227.675816355514,-139.860299590221,35.5764707857432
-5,-4,-5,-142.696051722017,-37.1458953386386,-2.88196129073113,-2.30514349025538,-2.88247249559862,344.130052370922,-143.646694620982,-36.5466427237596
-5,-4,-4.5,-142.696051722017,-34.2861117370725,-3.13695717376812,-2.50616452163278,-2.8126146256552,292.399425621109,-143.500567880519,-33.7250085379797
-5,-4,-4,-142.696051722017,-31.2176740141806,-4.44523655214599,-3.55760523760488,-3.55760505002775,83.61751614527,-142.848600802654,-31.1287525507555
-5,-4,-3.5,-142.696051722017,-27.9364623255292,-5.2029854816976,-4.1580579841529,-3.65532516679769,30.0518451305763,-142.673439347691,-28.0596270774923
-5,-4,-3,-142.696051722017,-24.4433354276974,-4.82598655688603,-3.85276233675908,-2.88994172001383,25.3125330329745,-142.800867733642,-24.3942133248387
-5,-4,-2.5,-142.696051722017,-20.7455356538508,-4.332226648001,-3.46168166793342,-2.16278089410396,92.1642339337911,-142.930470059119,-20.6366617278191
-5,-4,-2,-142.696051722017,-16.8579424585494,-5.52847642680225,-4.41839739575022,-2.21625253939566,70.7890440146853,-142.597380869678,-16.9447095678425
-5,-4,-1.5,-142.696051722017,-12.8039107600603,-5.63879910172776,-4.52423711093305,-1.69855924799374,84.9890943481259,-142.465705707556,-12.8835753861174
-5,-4,-1,-142.696051722017,-8.61540466950274,-4.82574053932965,-3.8568255327206,-0.961830806472421,22.8740409740841,-142.770441808384,-8.58006096253928
-5,-4,-0.5,-142.696051722017,-4.33219014150739,-4.78620727432567,-3.83019249748303,-0.472100947953692,27.4445394509347,-142.745880569039,-4.26717362869815
-5,-4,0,-142.696051722017,0,-4.58785417872465,-3.66471967247909,1.77061943413543e-07,53.1297540006813,-142.855731594623,1.67154280434988e-06
-5,-4,0.5,-142.696051722017,4.33219014150739,-4.78622262138237,-3.83020491426487,0.472102506674053,27.4425598081333,-142.745875200238,4.2671744069545
-5,-4,1,-142.696051722017,8.61540466950274,-4.82569193741398,-3.85678706508209,0.961821221638924,22.8803113019551,-142.770452809422,8.5800589004121
-5,-4,1.5,-142.696051722017,12.8039107600603,-5.63875748500038,-4.52420387564683,1.6985468595646,84.9836268542437,-142.465713429222,12.8835738561199
-5,-4,2,-142.696051722017,16.8579424585494,-5.5285032930309,-4.41841889255618,2.21626336189847,70.7926508962673,-142.597374899947,16.9447120312203
-5,-4,2.5,-142.696051722017,20.7455356538508,-4.33220331189165,-3.46166315814896,2.16276940646744,92.1674261958616,-142.930477067101,20.6366593397873
-5,-4,3,-142.696051722017,24.4433354276974,-4.82603139480261,-3.85279831762363,2.88996853467904,25.3061917817429,-142.800853782026,24.3942189379069
-5,-4,3.5,-142.696051722017,27.9364623255292,-5.20309213381828,-4.15814362549205,3.65540024552036,30.0674337798255,-142.673410672314,28.0596413336491
-5,-4,4,-142.696051722017,31.2176740141806,-4.44528226980476,-3.55764287663928,3.55764192934194,83.610540451384,-142.848577557549,31.1287607122461
-5,-4,4.5,-142.696051722017,34.2861117370725,-3.13690313084812,-2.50612130964573,2.81256625066741,292.407868288881,-143.500603114812,33.7249876868272
-5,-4,5,-142.696051722017,37.1458953386386,-2.88198306041224,-2.30516071642768,2.88249409658722,344.126534933135,-143.646680339765,36.5466525813561
-5,-3.5,-5,-146.30993247402,-38.3943205874136,-5.68893020598806,-3.98691439559168,-5.68381013667131,108.595891283768,-146.125802858254,-38.4705678913139
-5,-3.5,-4.5,-146.30993247402,-35.4959326502516,-5.33486458277091,-3.7447439373816,-4.79980336485506,51.1777237924671,-146.157494416966,-35.5199511861086
-5,-3.5,-4,-146.30993247402,-32.3723711171932,-5.20280202410892,-3.65519608696909,-4.15791174426859,30.0250904030511,-146.164727177546,-32.3496496777139
-5,-3.5,-3.5,-146.30993247402,-29.0171406246015,-4.84351043701092,-3.39366521725125,-3.39366497561429,21.7032731996463,-146.325576028525,-29.0071834462345
-5,-3.5,-3,-146.30993247402,-25.4290927943681,-4.48134641880778,-3.14259171860781,-2.68472672726124,70.4371672765624,-146.407623381937,-25.2986772792431
-5,-3.5,-2.5,-146.30993247402,-21.6141852200321,-5.3628346588788,-3.7581729936146,-2.68290337997704,48.1410355853143,-146.195011800055,-21.6621221836226
-5,-3.5,-2,-146.30993247402,-17.5871333717374,-4.87355223429337,-3.40825772833564,-1.94459867497493,16.5755810386451,-146.367600384963,-17.5370064117513
-5,-3.5,-1.5,-146.30993247402,-13.3726192828984,-5.23794948651756,-3.67304824082306,-1.56605735119298,30.1544732059046,-146.205866874293,-13.3411483397323
-5,-3.5,-1,-146.30993247402,-9.00566361649281,-5.09092213983482,-3.57035188515292,-1.02513186756101,11.7676820248581,-146.237676993925,-9.06617502657322
-5,-3.5,-0.5,-146.30993247402,-4.53081505282546,-4.99980285668917,-3.49331243421657,-0.503920148598044,0.775435146375555,-146.359497700356,-4.56897974717711
-5,-3.5,0,-146.30993247402,0,-4.80998787588168,-3.37160435824091,1.41288501356128e-07,22.932520169991,-146.323425028624,1.33136678251377e-06
-5,-3.5,0.5,-146.30993247402,4.53081505282546,-4.99976358890104,-3.49328506861563,0.503916219495205,0.777707971151014,-146.359507050995,4.5689787980262
-5,-3.5,1,-146.30993247402,9.00566361649281,-5.09094195354721,-3.5703660496526,1.025136387195,11.7701562521118,-146.237670178399,9.06618054994297
-5,-3.5,1.5,-146.30993247402,13.3726192828984,-5.23788261583728,-3.67300154787484,1.56603676221206,30.1460658209541,-146.205880839844,13.3411380627289
-5,-3.5,2,-146.30993247402,17.5871333717374,-4.87350016925134,-3.40822182694532,1.94457822664763,16.5822233702894,-146.367610207318,17.537002468929
-5,-3.5,2.5,-146.30993247402,21.6141852200321,-5.36279373230659,-3.75814432202566,2.68288291902149,48.1356359950562,-146.195020740544,21.6621176560338
-5,-3.5,3,-146.30993247402,25.4290927943681,-4.48132692485539,-3.14257824634613,2.68471516431265,70.4398038384104,-146.4076277871,25.2986742753354
-5,-3.5,3.5,-146.30993247402,29.0171406246015,-4.84347777009868,-3.39364216597525,3.3936430655613,21.7078314934763,-146.325586048788,29.0071852393967
-5,-3.5,4,-146.30993247402,32.3723711171932,-5.20304731942778,-3.65536873364847,4.15810739334106,30.0608724343523,-146.164667608047,32.3496852235271
-5,-3.5,4.5,-146.30993247402,35.4959326502516,-5.3351855099537,-3.74496921858322,4.80009169157097,51.2263865098951,-146.157422981848,35.5199991594421
-5,-3.5,5,-146.30993247402,38.3943205874136,-5.68892982598199,-3.986915699168,5.68380958582271,108.595890939154,-146.125792492437,38.4705635829412
-5,-3,-5,-150.255118703058,-39.5872853757616,-5.05284486751194,-3.02904958279846,-5.05671349539819,8.27821166883268,-150.264465949339,-39.6254648952849
-5,-3,-4.5,-150.255118703058,-36.6569329544821,-3.62229948979623,-2.16609771266516,-3.25278724453809,203.690730717548,-150.778101595571,-36.24553110111
-5,-3,-4,-150.255118703058,-33.4853766229925,-4.82604710357465,-2.88997805880107,-3.85281072594258,25.303975995384,-150.345568409401,-33.4090742593635
-5,-3,-3.5,-150.255118703058,-30.0634928489696,-4.48132381480953,-2.68471375873725,-3.14257599019464,70.4402102352543,-150.427952104645,-30.0143459626694
-5,-3,-3,-150.255118703058,-26.387799961243,-4.12172231303727,-2.47118862074815,-2.47118868958731,115.354001762541,-150.521974111289,-26.2013254921274
-5,-3,-2.5,-150.255118703058,-22.4626046088588,-5.10107557718949,-3.06610870512704,-2.54554569430442,12.9077664479318,-150.187755493575,-22.4284767848222
-5,-3,-2,-150.255118703058,-18.3021129612941,-5.30765606226751,-3.1907481294444,-2.12747665944164,38.378040627276,-150.139108412335,-18.3650914516419
-5,-3,-1.5,-150.255118703058,-13.9320915492581,-4.56748221314879,-2.7409974680771,-1.36590938692234,52.1664873267009,-150.361470679463,-13.8438508357142
-5,-3,-1,-150.255118703058,-9.39055941851057,-5.21950854935447,-3.1338169285962,-1.04846151047201,26.1609425701466,-150.18895891427,-9.44329703184986
-5,-3,-0.5,-150.255118703058,-4.72702360158991,-5.36925360137922,-3.22486258764215,-0.539464138630007,43.4129961751607,-150.148693413375,-4.75976286768875
-5,-3,0,-150.255118703058,0,-5.30236448776078,-3.18289301861034,-7.00514645776736e-08,35.3375352444462,-150.176508327936,-6.27136696503027e-07
-5,-3,0.5,-150.255118703058,4.72702360158991,-5.36925127848674,-3.22486104014972,0.539463949627628,43.4127167269594,-150.148695057819,4.75976324435256
-5,-3,1,-150.255118703058,9.39055941851057,-5.21953039981863,-3.13382973062703,1.04846584985247,26.1635112028473,-150.188956685878,9.4432981591348
-5,-3,1.5,-150.255118703058,13.9320915492581,-4.56744956666191,-2.74097778658135,1.36589979407164,52.1704178299634,-150.361480622568,13.8438488703869
-5,-3,2,-150.255118703058,18.3021129612941,-5.30767167164777,-3.190757841095,2.12748440387455,38.380031879222,-150.139102596873,18.3651047003499
-5,-3,2.5,-150.255118703058,22.4626046088588,-5.10107532281563,-3.06610883265966,2.54554590256716,12.9077604093679,-150.187753290661,22.4284789534057
-5,-3,3,-150.255118703058,26.387799961243,-4.12176756775167,-2.47121545815602,2.47121542454259,115.348100287245,-150.521961632126,26.2013332969286
-5,-3,3.5,-150.255118703058,30.0634928489696,-4.48134535674727,-2.68472604337802,3.142590966649,70.4373142455464,-150.427951545735,30.0143511017433
-5,-3,4,-150.255118703058,33.4853766229925,-4.82600506067796,-2.8899526107458,3.85277737789061,25.3099125348371,-150.345581294137,33.4090678105572
-5,-3,4.5,-150.255118703058,36.6569329544821,-3.62234348836321,-2.16612404424803,3.25282659168557,203.684267532943,-150.77808221678,36.2455459867018
-5,-3,5,-150.255118703058,39.5872853757616,-5.05287263542417,-3.02906491143841,5.05674044291631,8.28236833035076,-150.264470289263,39.6254687203962
-5,-2.5,-5,-154.536654938128,-40.6911555357894,-4.880338678562,-2.43504424513979,-4.8821087339082,18.0101173117987,-154.609293202709,-40.6854468243313
-5,-2.5,-4.5,-154.536654938128,-37.7355871105848,-5.93377879875151,-2.96760723566818,-5.34092959018906,134.080645415459,-154.363562244176,-37.9070087405296
-5,-2.5,-4,-154.536654938128,-34.523838742658,-4.33216191686373,-2.16274876628202,-3.46163041352607,92.1730932307007,-154.733013237631,-34.3401945499809
-5,-2.5,-3.5,-154.536654938128,-31.0440299509052,-5.36284896784368,-2.6829105502039,-3.75818315462562,48.1429313787132,-154.452460120761,-31.1362872402129
-5,-2.5,-3,-154.536654938128,-27.2901274867045,-5.1010439741354,-2.54553019863638,-3.06608983412253,12.9037784665145,-154.559230157164,-27.3582319057027
-5,-2.5,-2.5,-154.536654938128,-23.2644930158789,-5.00244967709007,-2.50615002522037,-2.50615031128313,0.903604210570802,-154.492357604333,-23.2982355775817
-5,-2.5,-2,-154.536654938128,-18.9804947107415,-4.74524323889894,-2.37051877964291,-1.89650544155214,30.3936699627048,-154.613077907183,-18.9319426013832
-5,-2.5,-1.5,-154.536654938128,-14.4646874940493,-4.94189943113159,-2.46906242008201,-1.48564246447709,6.73717209243361,-154.566084033662,-14.489028141968
-5,-2.5,-1,-154.536654938128,-9.75790277535256,-5.09188703554601,-2.54209672823349,-1.01286463844457,10.188650917421,-154.551161642868,-9.7154253264035
-5,-2.5,-0.5,-154.536654938128,-4.91458736152343,-4.63856302873144,-2.31495583025567,-0.464934258993182,40.7563044385183,-154.660326912434,-4.9128397370641
-5,-2.5,0,-154.536654938128,0,-4.88067530833865,-2.44397600219209,3.47277556946582e-08,13.1822116393486,-154.529397618667,3.50121903945826e-07
-5,-2.5,0.5,-154.536654938128,4.91458736152343,-4.63856177745095,-2.31495510375502,0.464934152087047,40.7564493099665,-154.660328194934,4.91283991610343
-5,-2.5,1,-154.536654938128,9.75790277535256,-5.0918954072884,-2.54210112880556,1.01286664920176,10.1896131374472,-154.551157999343,9.71542902192774
-5,-2.5,1.5,-154.536654938128,14.4646874940493,-4.94188922725899,-2.46905730556261,1.48563932919851,6.73835374069351,-154.56608639135,14.4890264005186
-5,-2.5,2,-154.536654938128,18.9804947107415,-4.74528263752562,-2.37053805983354,1.89652109994002,30.3890130565627,-154.613072445882,18.9319482981058
-5,-2.5,2.5,-154.536654938128,23.2644930158789,-5.00246721860708,-2.50615893473472,2.50615939493691,0.905305422001192,-154.492352808242,23.2982406752639
-5,-2.5,3,-154.536654938128,27.2901274867045,-5.10102350659058,-2.54551991517991,3.06607735249429,12.9011736188995,-154.559234932415,27.3582270824071
-5,-2.5,3.5,-154.536654938128,31.0440299509052,-5.36286510570677,-2.68291862185254,3.75819431214242,48.1450527035453,-154.452457147321,31.1362889871068
-5,-2.5,4,-154.536654938128,34.523838742658,-4.33222220918927,-2.16277847069595,3.46167783840656,92.1648678938377,-154.733000487513,34.3402062141014
-5,-2.5,4.5,-154.536654938128,37.7355871105848,-5.93383271117983,-2.96763388984765,5.34097858845421,134.08840269173,-154.363556358694,37.9070200292463
-5,-2.5,5,-154.536654938128,40.6911555357894,-4.88046705797662,-2.43510790794727,4.88223693940989,17.9908994436899,-154.609268326684,40.685476014435
-5,-2,-5,-159.145541960422,-41.6687091599045,-4.93399418751758,-1.98020764457182,-4.93003226990109,9.82038078185024,-159.09389672441,-41.6179520976564
-5,-2,-4.5,-159.145541960422,-38.6943607391005,-5.40147920050804,-2.1548075956027,-4.86400150362053,56.3602727756767,-159.129048751661,-38.8058195270083
-5,-2,-4,-159.145541960422,-35.4505107688225,-5.52842783297276,-2.21623279100626,-4.4183586096945,70.7825205027452,-159.016402957046,-35.5238731091459
-5,-2,-3.5,-159.145541960422,-31.922568709965,-4.87351427318862,-1.94458413869704,-3.40823204971914,16.5803840334606,-159.216188895475,-31.878538231183
-5,-2,-3,-159.145541960422,-28.1019045332166,-5.30764872535769,-2.12747489673587,-3.19074475780988,38.3772263385438,-159.053091447841,-28.1991194105383
-5,-2,-2.5,-159.145541960422,-23.9887846854147,-4.74528649887269,-1.8965226761975,-2.37054044619069,30.3885340663821,-159.210111078015,-23.9247718093539
-5,-2,-2,-159.145541960422,-19.595491900476,-4.85623649355945,-1.94548522347777,-1.94548540014157,16.3130770368667,-159.14307004561,-19.5975436542559
-5,-2,-1.5,-159.145541960422,-14.949058913682,-5.00529932065819,-1.99862712896808,-1.49914864056924,0.55400710454755,-159.177840128113,-14.9296205141452
-5,-2,-1,-159.145541960422,-10.0928100881035,-4.76862111314342,-1.90519233700416,-0.952648841130302,25.4493250385995,-159.21200315061,-10.0632457409497
-5,-2,-0.5,-159.145541960422,-5.08585768796404,-4.78064455922433,-1.90830370655922,-0.481769056859366,23.84478704381,-159.226469024934,-5.1166774576451
-5,-2,0,-159.145541960422,0,-4.83204678335431,-1.93316480791617,4.81285734436392e-08,18.076289962965,-159.17363613114,5.07156075650951e-07
-5,-2,0.5,-159.145541960422,5.08585768796404,-4.78064186432343,-1.90830271155649,0.48176884780395,23.8450748176201,-159.226468753419,5.11667796642655
-5,-2,1,-159.145541960422,10.0928100881035,-4.76861624373418,-1.90519020032679,0.952647687699033,25.4498688126295,-159.212006025735,10.0632435580472
-5,-2,1.5,-159.145541960422,14.949058913682,-5.00531610305008,-1.99863409306545,1.49915372274537,0.555363291770859,-159.177834588125,14.9296227940202
-5,-2,2,-159.145541960422,19.595491900476,-4.85624428219823,-1.94548849462143,1.94548825282131,16.3121859969208,-159.143067070252,19.5975422276896
-5,-2,2.5,-159.145541960422,23.9887846854147,-4.74526045900677,-1.89651222740096,2.37052727620933,30.3916335574003,-159.210116716445,23.924765322089
-5,-2,3,-159.145541960422,28.1019045332166,-5.30766861779457,-2.12748275446617,3.19075596149825,38.3796388608634,-159.053089263932,28.1991174402778
-5,-2,3.5,-159.145541960422,31.922568709965,-4.87353552967435,-1.94459255357693,3.40824680420601,16.5776645859075,-159.216185501959,31.8785422854423
-5,-2,4,-159.145541960422,35.4505107688225,-5.52848999644051,-2.21625792756272,4.41840817332511,70.7908586666853,-159.016391766258,35.523883537685
-5,-2,4.5,-159.145541960422,38.6943607391005,-5.40147190405875,-2.15480454936728,4.86399466250939,56.3592275132203,-159.129051090474,38.8058167332524
-5,-2,5,-159.145541960422,41.6687091599045,-4.93398053737581,-1.98020221477618,4.93001891435667,9.82235923430471,-159.093898804354,41.6179503333117
-5,-1.5,-5,-164.054604099077,-42.4814920379995,-3.98003211447586,-1.19375062648997,-3.9805193203974,147.426728321524,-164.240487465534,-42.1652917617971
-5,-1.5,-4.5,-164.054604099077,-39.494097675825,-4.65006290277049,-1.38697621872622,-4.1825874851276,48.5778809488904,-164.195689389157,-39.3966359128197
-5,-1.5,-4,-164.054604099077,-36.2261200582045,-5.63875476239062,-1.69854565941566,-4.52420126209158,84.9832329655624,-163.910383681418,-36.4341565693018
-5,-1.5,-3.5,-164.054604099077,-32.6605197901841,-5.23797262561693,-1.56606366866633,-3.67306411346371,30.1573483963114,-164.07322038839,-32.7653886839819
-5,-1.5,-3,-164.054604099077,-28.7862533091452,-4.56746262416699,-1.3659038991071,-2.74098589874949,52.1688269384878,-164.17027977551,-28.6959253144838
-5,-1.5,-2.5,-164.054604099077,-24.6015536429517,-4.94189101180469,-1.48564000171922,-2.46905820686871,6.73814412274311,-164.03172633019,-24.5703813246013
-5,-1.5,-2,-164.054604099077,-20.1175217070871,-5.00531780096526,-1.49915429245895,-1.99863480966118,0.555499532064051,-164.078446015522,-20.0883683554879
-5,-1.5,-1.5,-164.054604099077,-15.3613953897309,-4.98013408098917,-1.49991715384443,-1.4999172178531,1.98662642314623,-163.997972062079,-15.4120083525026
-5,-1.5,-1,-164.054604099077,-10.3785517335048,-4.90008738970981,-1.4694250020377,-0.976531001124314,10.7089467752998,-164.075470931841,-10.333662846961
-5,-1.5,-0.5,-164.054604099077,-5.23219433817877,-4.71150275341806,-1.41248856201465,-0.467931608998539,30.3178651565455,-164.108894488355,-5.18301364250036
-5,-1.5,0,-164.054604099077,0,-5.08505230789164,-1.52891884191379,-2.12181055893584e-10,8.98342612555449,-164.008760799558,-2.1905402116475e-09
-5,-1.5,0.5,-164.054604099077,5.23219433817877,-4.71150552845947,-1.41248926379957,0.467931811771373,30.317578688948,-164.108895430968,5.18301301726422
-5,-1.5,1,-164.054604099077,10.3785517335048,-4.90009974157487,-1.46942880098471,0.976533633088252,10.7076282241571,-164.075468105734,10.3336657059965
-5,-1.5,1.5,-164.054604099077,15.3613953897309,-4.98012107433544,-1.49991350990106,1.49991330769017,1.98793028467025,-163.997971190002,15.4120065261625
-5,-1.5,2,-164.054604099077,20.1175217070871,-5.00531804531874,-1.49915432346405,1.99863452817591,0.555529370223027,-164.078446405698,20.0883649290409
-5,-1.5,2.5,-164.054604099077,24.6015536429517,-4.94186609527823,-1.48563255022533,2.46904588981624,6.74101730341596,-164.031729611926,24.5703775751199
-5,-1.5,3,-164.054604099077,28.7862533091452,-4.56744986243369,-1.36590011838279,2.74097807458185,52.170370672031,-164.170281562912,28.6959205699078
-5,-1.5,3.5,-164.054604099077,32.6605197901841,-5.23794120254933,-1.56605416095841,3.67304268340586,30.1534307054499,-164.073225608686,32.7653865308176
-5,-1.5,4,-164.054604099077,36.2261200582045,-5.63876654994635,-1.69854943454252,4.52421083684528,84.9847977436878,-163.910380311792,36.4341592432369
-5,-1.5,4.5,-164.054604099077,39.494097675825,-4.65001321236228,-1.3869614406058,4.18254279637575,48.5847243034073,-164.195697109081,39.3966217053799
-5,-1.5,5,-164.054604099077,42.4814920379995,-3.98003690181745,-1.19375209805145,3.98052296409361,147.426114574132,-164.240485953344,42.1652853812893
-5,-1,-5,-169.215702132437,-43.0931901311282,-4.78181537730894,-0.963364624621494,-4.77878242644235,31.286402023675,-169.16161114771,-43.0078696383673
-5,-1,-4.5,-169.215702132437,-40.09752899525,-4.98253341123239,-0.995225437191706,-4.48925703884219,2.10544386680211,-169.230998972161,-40.125567524973
-5,-1,-4,-169.215702132437,-36.8129603334739,-4.825716889623,-0.961826247702466,-3.85680662528912,22.8771021959177,-169.269926032404,-36.7438654490215
-5,-1,-3.5,-169.215702132437,-33.2204835424691,-5.09095268603682,-1.02513818626216,-3.57037422546975,11.7715126964764,-169.134834423125,-33.2851572753216
-5,-1,-3,-169.215702132437,-29.3070800563318,-5.21955035606588,-1.04846977042633,-3.13384166485295,26.1658687500423,-169.148488005395,-29.3671541464567
-5,-1,-2.5,-169.215702132437,-25.0692655298044,-5.09189075057508,-1.01286562194359,-2.54209884050941,10.1890856515609,-169.263707714017,-25.0584253754582
-5,-1,-2,-169.215702132437,-20.5170661558987,-4.76862015894921,-0.952648518066979,-1.90519186080905,25.4494355424232,-169.251832435098,-20.4537368828178
-5,-1,-1.5,-169.215702132437,-15.6777399734959,-4.90009797216026,-0.976533241473538,-1.46942835258367,10.7078146920738,-169.263352475367,-15.6595442379027
-5,-1,-1,-169.215702132437,-10.598183984868,-5.04806841539356,-1.00290699150063,-1.00290688015697,4.82438919478914,-169.280928743005,-10.5362564593744
