sourceX,sourceY,sourceZ,sourceAz,sourceEl,tdoaX,tdoaY,tdoaZ,tdoa_error_cm,tdoaAz,tdoaEl
-5,-4.5,3,-138.179830119864,25.2053681460575,-0.294077449276636,-0.254664534898212,0.247033607238959,690.994965425432,-173.959107592928,79.8280369395731
-5,-4.5,3.5,-138.179830119864,28.7722969279795,-0.305606658793411,-0.265526172791612,0.281178769802553,709.428696538612,-164.399508028136,78.3969037128244
-5,-4.5,4,-138.179830119864,32.1112157770946,-0.315210078156773,-0.274614519530203,0.314562549447006,730.640734371602,-159.320235580142,77.5062227571446
-5,-4.5,4.5,-138.179830119864,35.2227832630921,-0.322162071803641,-0.281276672244203,0.346289933903298,754.54026739344,-156.567001664256,77.2041836111583
-5,-4.5,5,-138.179830119864,38.1129265009866,-0.324052726095529,-0.284450993569677,0.374889836566772,781.197672537775,-155.051091873901,77.7094821419047
-5,-4,-5,-141.709836807757,-39.5632582034857,-0.620083603914964,-0.482368863346393,-0.712001588567849,706.713002757797,-147.87602463522,-58.4607426372865
-5,-4,-4.5,-141.709836807757,-36.6335015076464,-0.492597425859946,-0.379707892621798,-0.530401062562742,701.291014003547,-151.868228173791,-62.5862156820662
-5,-4,-4,-141.709836807757,-33.4628656028377,-0.400340411312168,-0.303869333155222,-0.395012693490595,691.478009182449,-160.286599678816,-67.9869480039223
-5,-4,-3.5,-141.709836807757,-30.0422834491662,-0.344350230903168,-0.257246396324864,-0.303966793033061,677.479944871802,-175.608124756601,-72.7080792785343
-5,-4,-3,-141.709836807757,-26.3683246105474,-0.2997515600408,-0.220652187628583,-0.227680361580286,663.788832851104,149.464186163079,-75.7643975161944
-5,-4,-2.5,-141.709836807757,-22.4453334336629,-0.271411482683612,-0.196060347736287,-0.169775249814211,650.072716167499,111.650729215057,-71.1281349660244
-5,-4,-2,-141.709836807757,-18.2875301857386,-0.250141646331141,-0.17869089696654,-0.118650335967228,637.989296142188,90.1138105226213,-58.9939938110532
-5,-4,-1.5,-141.709836807757,-13.9206617267209,-0.237345033879513,-0.167230982900408,-0.073088400119542,627.76649622789,81.3070842452677,-41.1176008807577
-5,-4,-1,-141.709836807757,-9.38268617402457,-0.231376363631265,-0.161930203456983,-0.0322522870197047,619.73451400135,78.0598785018662,-19.7120713779049
-5,-4,-0.5,-141.709836807757,-4.72300684449526,-0.231184046569027,-0.161168097544877,0.00542881571699589,614.277577816105,78.0406430003569,3.42146319569335
-5,-4,0,-141.709836807757,0,-0.236891978527351,-0.165083473258945,0.0426118197550766,611.519407365552,81.2248775372708,26.3784000436826
-5,-4,0.5,-141.709836807757,4.72300684449526,-0.245887171261082,-0.173003130124866,0.0776339046267782,611.767005884878,86.9424212479948,45.1952309597661
-5,-4,1,-141.709836807757,9.38268617402457,-0.259346875894627,-0.184458487906688,0.113090316183618,614.969575351859,98.1162255690021,59.6547033151421
-5,-4,1.5,-141.709836807757,13.9206617267209,-0.275330144644783,-0.197793715095051,0.149131711360211,621.322162877887,115.88235517938,68.739096554587
-5,-4,2,-141.709836807757,18.2875301857386,-0.292913891101953,-0.213129583256762,0.186228253683045,630.767906107498,139.331748904306,73.1007961584929
-5,-4,2.5,-141.709836807757,22.4453334336629,-0.311282674082831,-0.228072325677273,0.223795411817659,643.370933987073,160.312182625783,73.7837177825228
-5,-4,3,-141.709836807757,26.3683246105474,-0.329058629252433,-0.244228053100722,0.263849466218986,658.862929216593,175.824333304362,73.2780052414269
-5,-4,3.5,-141.709836807757,30.0422834491662,-0.341608715073281,-0.25504511334125,0.300767320738562,677.940898623507,-176.847767251887,73.0359412221136
-5,-4,4,-141.709836807757,33.4628656028377,-0.350543334901202,-0.263846839130663,0.337166311613358,699.947414816897,-172.158546499834,73.2473809834391
-5,-4,4.5,-141.709836807757,36.6335015076464,-0.353489365734452,-0.267808365247135,0.368302519739611,725.191281947406,-170.236212439058,74.0860895908157
-5,-4,5,-141.709836807757,39.5632582034857,-0.356080630713604,-0.270412172900961,0.398806952559897,752.640617614342,-169.108195959768,74.8437323837074
-5,-3.5,-5,-145.619655276155,-40.9822988958413,-0.781913644105252,-0.527912297791435,-0.867722832805674,661.069379126884,-152.413996906083,-55.3312676827118
-5,-3.5,-4.5,-145.619655276155,-38.0207865192151,-0.585217354543328,-0.388611675172131,-0.605822212860053,665.850311649358,-157.535007885366,-59.0883171147454
-5,-3.5,-4,-145.619655276155,-34.7991300708484,-0.478387441191412,-0.312092190431645,-0.454520539223759,657.100912653975,-164.790492809475,-62.4931435698301
-5,-3.5,-3.5,-145.619655276155,-31.3046685846605,-0.396350601706317,-0.251626578061352,-0.336486072112098,646.168229199703,-179.363226254202,-66.4926494772206
-5,-3.5,-3,-145.619655276155,-27.5306294348033,-0.34264177041058,-0.213008766709738,-0.2515678962889,632.844183627859,158.233507621837,-68.3702430191534
-5,-3.5,-2.5,-145.619655276155,-23.4787885074341,-0.306777493904063,-0.185792557867504,-0.184251543446098,619.45943672886,131.48575498901,-65.0530148538196
-5,-3.5,-2,-145.619655276155,-19.1622265895799,-0.282556540184101,-0.166557869091469,-0.128560227481619,607.193511648794,111.314192193495,-55.134894225432
-5,-3.5,-1.5,-145.619655276155,-14.6076647277464,-0.266857034998723,-0.154683589452156,-0.079239396830691,596.760797182086,100.029251651239,-39.3046645284762
-5,-3.5,-1,-145.619655276155,-9.85667790279831,-0.260231429811469,-0.148309575981971,-0.0344002543738531,588.486343649149,95.7453941373428,-18.6024487366167
-5,-3.5,-0.5,-145.619655276155,-4.96507353827371,-0.260560953525961,-0.14810514767767,0.00634440203468874,582.699461384165,95.9173272528259,3.54394110606427
-5,-3.5,0,-145.619655276155,0,-0.26653503815099,-0.152387473427919,0.0447722510007314,579.777584316384,99.6143312345036,24.3339489701427
-5,-3.5,0.5,-145.619655276155,4.96507353827371,-0.279377191723842,-0.161413214820184,0.0833669503989284,579.689783575787,108.346577852074,41.7725537258449
-5,-3.5,1,-145.619655276155,9.85667790279831,-0.295507645646856,-0.173223860602915,0.121164675788121,582.85537932588,120.656563103149,53.6246796181847
-5,-3.5,1.5,-145.619655276155,14.6076647277464,-0.315021659049518,-0.188769323219029,0.161267225233024,589.113538227274,136.7199051282,61.0211386968308
-5,-3.5,2,-145.619655276155,19.1622265895799,-0.336527077081154,-0.20464045038246,0.202211402583454,598.660321927666,152.335403845403,64.2131489409019
-5,-3.5,2.5,-145.619655276155,23.4787885074341,-0.35762049434483,-0.221723209160082,0.244836048768394,611.429068975473,165.278542400654,65.5591118121626
-5,-3.5,3,-145.619655276155,27.5306294348033,-0.373497875198173,-0.23480748385021,0.28597048742385,627.94872619865,172.986799020159,66.485622005803
-5,-3.5,3.5,-145.619655276155,31.3046685846605,-0.38976590755707,-0.246992952658411,0.329394152839561,647.217542061594,178.767478078876,67.0031350711706
-5,-3.5,4,-145.619655276155,34.7991300708484,-0.39823416227281,-0.255573834586943,0.368684314270378,669.992563970048,-177.846604253532,68.0827739762341
-5,-3.5,4.5,-145.619655276155,38.0207865192151,-0.40021140525677,-0.258368277984882,0.402743206219594,696.087240018694,-176.811347941165,69.516875896285
-5,-3.5,5,-145.619655276155,40.9822988958413,-0.392889609403524,-0.254515092720522,0.426829270778215,725.758423672311,-178.19014335455,71.4823946560774
-5,-3,-5,-149.931417178138,-42.3327388762801,-1.02521233707175,-0.593590477124602,-1.1022112818896,606.485784237197,-156.096067656816,-52.4285045683763
-5,-3,-4.5,-149.931417178138,-39.347556723121,-0.745635341863663,-0.422997560481451,-0.745965331706791,623.163995336953,-160.758866606572,-54.8647281347002
-5,-3,-4,-149.931417178138,-36.0838183635921,-0.581571606812858,-0.320719652584114,-0.531340254984548,622.355630427346,-167.960007118213,-57.4594870911403
-5,-3,-3.5,-149.931417178138,-32.5249459577589,-0.468757793416042,-0.251607662673218,-0.382977157034454,614.830446368537,-179.578937845428,-60.2641858023136
-5,-3,-3,-149.931417178138,-28.6603554225326,-0.398356782425516,-0.206510501215666,-0.280136900780542,603.12817178576,163.661960417733,-61.1069235226327
-5,-3,-2.5,-149.931417178138,-24.48867268325,-0.353267575293648,-0.176457482161815,-0.203650034346893,590.235018798549,144.543241904868,-58.0965230800903
-5,-3,-2,-149.931417178138,-20.0212352851081,-0.322527521335954,-0.154941573249872,-0.138739671446683,578.250778217616,127.34284744073,-49.2448861257017
-5,-3,-1.5,-149.931417178138,-15.2852580625367,-0.304173580000951,-0.14279854701616,-0.0856393848221285,567.580847628427,116.809464898834,-35.4886867194102
-5,-3,-1,-149.931417178138,-10.3257447046634,-0.297129141931975,-0.136527419564351,-0.0380903531172859,558.943107081019,112.554825493551,-17.2236358887019
-5,-3,-0.5,-149.931417178138,-5.20513549971316,-0.297433310852985,-0.136454617892297,0.00651060712002016,552.906670391944,112.672615927082,3.02859341705952
-5,-3,0,-149.931417178138,0,-0.306605838962546,-0.14152724209036,0.047964030765926,549.555418559578,117.557526463629,21.4056536951757
-5,-3,0.5,-149.931417178138,5.20513549971316,-0.322081284126283,-0.151505998101326,0.0897529239638966,549.228042388319,126.197943771713,36.3294272426882
-5,-3,1,-149.931417178138,10.3257447046634,-0.344164154872334,-0.165157427944675,0.132207124021108,551.961994169097,137.980923602537,46.2076093210121
-5,-3,1.5,-149.931417178138,15.2852580625367,-0.369008081780624,-0.182328444761393,0.177398965047589,557.984163193465,150.376144634302,52.3418276446289
-5,-3,2,-149.931417178138,20.0212352851081,-0.397264306741906,-0.200300441295615,0.225061191097591,567.220426786179,161.351210397125,55.3714910403286
-5,-3,2.5,-149.931417178138,24.48867268325,-0.421010987624904,-0.217646683149828,0.273691284707345,580.216173947496,169.286913606598,57.5470884086791
-5,-3,3,-149.931417178138,28.6603554225326,-0.441226267500327,-0.232587793865073,0.322408733038025,596.745199023039,174.797250525768,59.2231882915523
-5,-3,3.5,-149.931417178138,32.5249459577589,-0.456806959652921,-0.244345484907636,0.371312082792816,616.627301468929,178.433809226773,60.8747250094897
-5,-3,4,-149.931417178138,36.0838183635921,-0.458521336364401,-0.246338575211822,0.408825846140987,641.125662393644,178.99404715645,62.9726021945977
-5,-3,4.5,-149.931417178138,39.347556723121,-0.453431141685327,-0.246156429590389,0.44283901484225,668.69647862965,178.917598543116,65.3230434892464
-5,-3,5,-149.931417178138,42.3327388762801,-0.440066464400907,-0.239970441934955,0.465393679306476,699.810056330628,176.979378451407,67.7570322327339
-5,-2.5,-5,-154.653824058053,-43.5704146217162,-1.49722699318348,-0.730193801285977,-1.560830344114,521.819131886289,-158.942837959552,-49.4279449586371
-5,-2.5,-4.5,-154.653824058053,-40.5692352902095,-0.960461500636446,-0.456584533923004,-0.930311558203632,576.507533570357,-163.786883176243,-51.5043859762633
-5,-2.5,-4,-154.653824058053,-37.2726728503716,-0.711278650812992,-0.326967780922062,-0.627228122929843,587.288600016028,-170.527042293686,-53.2921051679982
-5,-2.5,-3.5,-154.653824058053,-33.6601259019769,-0.559914013688353,-0.246989451042322,-0.438345323632704,584.501064642977,179.4434381271,-54.7380777510802
-5,-2.5,-3,-154.653824058053,-29.7169377279113,-0.4747384025819,-0.200522093007526,-0.318694711952743,574.064362397838,167.583959167562,-54.1680154813273
-5,-2.5,-2.5,-154.653824058053,-25.4381666061091,-0.410517076967015,-0.165866305695074,-0.223850986569292,562.959926949002,152.339091884662,-51.0063752499238
-5,-2.5,-2,-154.653824058053,-20.8328807742392,-0.374450651357696,-0.144993931786901,-0.153328852998941,550.926081096293,139.843776857828,-43.2783361726306
-5,-2.5,-1.5,-154.653824058053,-15.9282640032615,-0.353583672936515,-0.132121883757611,-0.0932755849220844,540.137991977587,131.306917189507,-30.727399330243
-5,-2.5,-1,-154.653824058053,-10.7723773116848,-0.346295310689108,-0.126350866574485,-0.0407931828988512,531.142685743663,127.910698722585,-14.5897521874582
-5,-2.5,-0.5,-154.653824058053,-5.43421120669245,-0.349904033698829,-0.126941265546797,0.00742535455032582,524.521503309593,129.071082042995,2.68210471659746
-5,-2.5,0,-154.653824058053,0,-0.363581906599131,-0.13349366918069,0.0535545001666724,520.572694588478,134.271809174446,18.2184749527432
-5,-2.5,0.5,-154.653824058053,5.43421120669245,-0.386019641361269,-0.145354544167195,0.0997031461995521,519.551802458048,142.427448512007,30.1551682913543
-5,-2.5,1,-154.653824058053,10.7723773116848,-0.416229452922648,-0.162014569781092,0.148966080581562,521.549489810607,152.107682290584,38.3806473695464
-5,-2.5,1.5,-154.653824058053,15.9282640032615,-0.451177811370333,-0.18191197860714,0.202727036681284,526.765911198251,161.301765937542,43.6668518125431
-5,-2.5,2,-154.653824058053,20.8328807742392,-0.484331781989929,-0.200966767965349,0.258142230686804,535.82536096813,168.181546317012,47.156472791178
-5,-2.5,2.5,-154.653824058053,25.4381666061091,-0.518672721514647,-0.220876239838226,0.319548419239838,548.006098388242,173.813370931958,49.778328245941
-5,-2.5,3,-154.653824058053,29.7169377279113,-0.544664893904098,-0.235952185987647,0.379290482219777,564.305252397393,177.270555385394,52.1254067468396
-5,-2.5,3.5,-154.653824058053,33.6601259019769,-0.549613679857009,-0.241767524689482,0.429123236880135,585.967886537586,178.426081749346,55.0671204833563
-5,-2.5,4,-154.653824058053,37.2726728503716,-0.550018017268348,-0.245163231972883,0.476709210421151,610.738949838754,179.076380839418,57.812291942149
-5,-2.5,4.5,-154.653824058053,40.5692352902095,-0.52923211240917,-0.237688810743039,0.503559803917252,640.916154131073,177.475495729558,60.9673170248956
-5,-2.5,5,-154.653824058053,43.5704146217162,-0.511914273046238,-0.231007041606734,0.530250287013353,672.82913904251,175.852402942159,63.6534713290046
-5,-2,-5,-159.775140568832,-44.6463133637253,-2.14638630647424,-0.843567795414602,-2.19136801538618,416.759645127449,-162.619910713504,-47.798590748866
-5,-2,-4.5,-159.775140568832,-41.6357076503602,-1.3089559669065,-0.501403335557424,-1.22434703460759,515.747034568281,-166.644837111939,-48.3643465245244
-5,-2,-4,-159.775140568832,-38.3152148451945,-0.917745932305154,-0.337636998849589,-0.777870721325806,545.988700517643,-172.523062330936,-49.1143320064335
-5,-2,-3.5,-159.775140568832,-34.660397370735,-0.700430527114337,-0.248404028862151,-0.525547887666804,551.377832949785,179.796989719269,-49.4009844979339
-5,-2,-3,-159.775140568832,-30.6525831439461,-0.568353522457276,-0.191484287497244,-0.36276230965159,546.491008340306,169.584869245873,-48.2580079989811
-5,-2,-2.5,-159.775140568832,-26.2831446951371,-0.494978496160914,-0.15789604477243,-0.256106079488341,535.944266304126,159.395370360145,-44.3788112415615
-5,-2,-2,-159.775140568832,-21.5585715542907,-0.445806670769511,-0.135232531124048,-0.171596884770725,524.98659549331,149.624304520359,-37.0914471821428
-5,-2,-1.5,-159.775140568832,-16.5055508425711,-0.420848722187693,-0.122529739582284,-0.103276259030104,514.24078224536,143.273374335368,-25.8500503683607
-5,-2,-1,-159.775140568832,-11.174668441782,-0.415446027963553,-0.118498180184657,-0.0459853296505764,504.661552049743,141.521194259762,-12.2755380305217
-5,-2,-0.5,-159.775140568832,-5.64097656311598,-0.425252945307133,-0.121204008476108,0.00788541790575235,497.153221752697,143.687281355833,2.07643048189269
-5,-2,0,-159.775140568832,0,-0.448220726054969,-0.130366984614251,0.0608088291932174,492.117058073014,148.887576455395,14.7161041875611
-5,-2,0.5,-159.775140568832,5.64097656311598,-0.487016521650073,-0.146566980363862,0.115838247732547,489.385472669982,156.423744721349,24.1294927138756
-5,-2,1,-159.775140568832,11.174668441782,-0.535448405236395,-0.167747659123747,0.176840719647024,489.560627336227,163.925592701917,30.7652390883485
-5,-2,1.5,-159.775140568832,16.5055508425711,-0.585613525908526,-0.189991893521397,0.242568898123786,493.397104411098,169.862569867906,35.4310561630228
-5,-2,2,-159.775140568832,21.5585715542907,-0.642376020626191,-0.215611087376839,0.319656296582761,499.964853751942,174.991238799464,39.0613109192012
-5,-2,2.5,-159.775140568832,26.2831446951371,-0.703203785691676,-0.242841798813663,0.408258696202039,509.170348049699,179.09510769921,42.009861141688
-5,-2,3,-159.775140568832,30.6525831439461,-0.735484911926197,-0.259789273140576,0.489616645890784,524.561215635262,-178.844849706185,45.2369517134313
-5,-2,3.5,-159.775140568832,34.660397370735,-0.727306357082085,-0.259375030960846,0.547294866475739,547.760475523876,-178.874767454462,48.9022189194276
-5,-2,4,-159.775140568832,38.3152148451945,-0.707159589141473,-0.252304038767223,0.594035380789587,575.182709695993,-179.71123742644,52.4183758922062
-5,-2,4.5,-159.775140568832,41.6357076503602,-0.666376618792552,-0.239906472688342,0.618475712807672,607.819476712421,178.611345478949,56.0425665911746
-5,-2,5,-159.775140568832,44.6463133637253,-0.609347646238059,-0.219168646200661,0.619427669736942,645.279802434079,175.096139052201,59.7894751471153
-5,-1.5,-5,-165.256437163529,-45.5102947413189,-5.8676835898279,-1.76455472621646,-5.85215774213869,124.460308239495,-164.911529206697,-45.1663796896835
-5,-1.5,-4.5,-165.256437163529,-42.4951629567265,-2.41339320477153,-0.709224364541096,-2.20336651404702,354.829341903373,-168.015687422175,-44.8931999421975
-5,-1.5,-4,-165.256437163529,-39.158632618018,-1.38962166101223,-0.393188731903998,-1.14476520214302,473.415554082349,-172.838551390891,-44.9046439523917
-5,-1.5,-3.5,-165.256437163529,-35.4729593531329,-0.907478574701494,-0.244670322666595,-0.658891370519722,513.775071989958,179.535556988933,-45.0605515401192
-5,-1.5,-3,-165.256437163529,-31.4159142949029,-0.714773565434191,-0.182120075496289,-0.44010590547189,516.265734540957,171.69073058393,-43.1366811848528
-5,-1.5,-2.5,-165.256437163529,-26.9754841086303,-0.599520791101736,-0.144906813952354,-0.295714274371265,510.483793778306,163.265127359373,-39.0152092922103
-5,-1.5,-2,-165.256437163529,-22.1556262644395,-0.546511373942154,-0.124925890315761,-0.199459429755956,499.663247544236,157.129062188827,-31.7907339864104
-5,-1.5,-1.5,-165.256437163529,-16.9822499246458,-0.519545692224451,-0.11430665286278,-0.122046483539996,488.808477318973,153.278630250665,-22.0198874031322
-5,-1.5,-1,-165.256437163529,-11.5078311028493,-0.519591678805425,-0.11240323158371,-0.055043107169943,478.460312310812,152.960709878291,-10.3068936781838
-5,-1.5,-0.5,-165.256437163529,-5.81253413077395,-0.540156990628261,-0.118185862208026,0.00638105129208794,469.638496598729,155.568386367694,1.14705057989929
-5,-1.5,0,-165.256437163529,0,-0.593055127734055,-0.13322135259718,0.0688070740847347,461.454021454267,161.201024386462,10.7508884289903
-5,-1.5,0.5,-165.256437163529,5.81253413077395,-0.658541918393658,-0.155014923780128,0.137872478830323,455.942753766168,166.911389592711,18.1960690891942
-5,-1.5,1,-165.256437163529,11.5078311028493,-0.761924840438393,-0.18742181066858,0.223659789671492,450.409221523878,173.030684872837,23.44500471039
-5,-1.5,1.5,-165.256437163529,16.9822499246458,-0.864511719602451,-0.220906961360651,0.325876116650431,448.518775663327,177.289450228641,27.9105083297965
-5,-1.5,2,-165.256437163529,22.1556262644395,-0.986218626683967,-0.260479533861177,0.454362272571083,447.614207585141,-179.184491545652,31.678495032701
-5,-1.5,2.5,-165.256437163529,26.9754841086303,-1.06116259236443,-0.287750519461211,0.58236782361674,454.547050268246,-177.335446750642,35.6468021705315
-5,-1.5,3,-165.256437163529,31.4159142949029,-1.06391864485084,-0.289321219545948,0.678513191441516,472.734392086144,-177.234134346768,39.7830144944791
-5,-1.5,3.5,-165.256437163529,35.4729593531329,-1.05958906257419,-0.291420786820392,0.773519054710252,494.178109747314,-177.071145254763,43.6573759379407
-5,-1.5,4,-165.256437163529,39.158632618018,-0.96152728776869,-0.262465949051971,0.789691320694183,530.535900680802,-178.996281358777,47.9761587797891
-5,-1.5,4.5,-165.256437163529,42.4951629567265,-0.881635397529209,-0.241109142128977,0.806447036225955,567.345280117141,179.193561673579,51.928049290536
-5,-1.5,5,-165.256437163529,45.5102947413189,-0.764763338310179,-0.207614372371918,0.765773283762167,612.667659302524,175.292882649737,56.0007813752871
-5,-1,-5,-171.027373385104,-46.1164341213957,-3.53923897799517,-0.700404794869858,-3.56029152548341,207.276157382861,-172.20281950798,-47.0007936123947
-5,-1,-4.5,-171.027373385104,-43.0997553720817,-2.93679455820301,-0.58212937031739,-2.66350205668329,279.359217746946,-172.953104251353,-44.5333564260843
-5,-1,-4,-171.027373385104,-39.7536972645552,-1.80614521562968,-0.345881181949291,-1.45989446090133,413.288228256419,-176.47420373531,-43.1179803710441
-5,-1,-3.5,-171.027373385104,-36.0480769556688,-1.2445688522513,-0.227515794745677,-0.879952903901703,464.377451418796,178.704935644597,-41.4937929731392
-5,-1,-3,-171.027373385104,-31.9579891597895,-0.947382390892727,-0.165493116701633,-0.565030616382646,480.09568966064,173.090741691923,-38.8108506036137
-5,-1,-2.5,-171.027373385104,-27.4688048117848,-0.773072548583479,-0.126912690353908,-0.367437562293747,481.425172591954,166.75829522957,-34.3636697857836
-5,-1,-2,-171.027373385104,-22.5824356110826,-0.707011417483238,-0.112062124686166,-0.249117697785083,472.056918985894,163.20482656238,-27.5577932476165
-5,-1,-1.5,-171.027373385104,-17.3240133808339,-0.679375275458511,-0.103788022403517,-0.154036275145073,461.330816960367,161.195131896808,-18.757279551904
-5,-1,-1,-171.027373385104,-11.7472429380582,-0.697322194975668,-0.106346968712294,-0.07854404506661,449.00705017918,162.196100143768,-9.49082895035818
-5,-1,-0.5,-171.027373385104,-5.93600180479761,-0.7668745271524,-0.120050723989484,-0.00602289703539671,435.174394645135,165.887553923757,-0.64746332882508
-5,-1,0,-171.027373385104,0,-0.908552314933748,-0.148316594991702,0.0755116411077308,417.983382324505,171.222592208984,6.46519054466332
-5,-1,0.5,-171.027373385104,5.93600180479761,-1.10862799719448,-0.191378520567973,0.18452464713913,398.70000576223,176.09428154348,12.1014158499495
-5,-1,1,-171.027373385104,11.7472429380582,-1.42190544915972,-0.257130651431061,0.351122342696007,371.155731438226,-179.651378709288,16.6787978532312
-5,-1,1.5,-171.027373385104,17.3240133808339,-2.02230854272776,-0.381935367489275,0.660382925698013,315.493377682197,-175.742602429913,20.384237093371
-5,-1,2,-171.027373385104,22.5824356110826,-3.46441585264495,-0.684882627898037,1.41406415115406,167.351081585133,-172.295159090085,23.5543932382588
-5,-1,2.5,-171.027373385104,27.4688048117848,-2.17597411142506,-0.415351217555445,1.1233299470419,319.564654692396,-175.093001260426,30.1615210963315
